Building_ID,Address,Building_Type,Build_Year,Zip,State,City,Community_Name,Community_Number,Latitude,Longitude,Location
251619,7355 S Jeffrey Blvd,Municipal,2010-04-01,60649.0,VA,East Gull Lake,SOUTH SHORE,43.0,41.761257,-87.57572,"(41.76125742, -87.57572455)"
251628,6740 S Paulina St,Municipal,1970-04-01,60636.0,FL,Snake Creek,LAKE VIEW,6.0,41.7711,-87.66678,"(41.77110031, -87.66677518)"
251632,32 E 115th St,Municipal,1954-04-01,60628.0,IL,Leesburg,ROSELAND,49.0,41.685665,-87.62176,"(41.68566536, -87.62175945)"
251634,3456 W 38th Street,Municipal,2012-04-01,60632.0,KY,Moorland,BRIGHTON PARK,58.0,41.825092,-87.71142,"(41.82509374, -87.7114156)"
251635,11941 S PARNELL AVE,Municipal,1921-04-01,60628.0,IL,Campbellton,WEST PULLMAN,53.0,41.70173,-87.63694,"(41.70172785, -87.63694332)"
251638,4640 S Lamon Ave,Municipal,1921-04-01,60638.0,FL,Campbellton,GARFIELD RIDGE,56.0,41.80854,-87.74616,"(41.80854108, -87.74615926)"
251640,6543 S Champlain Ave,Municipal,1987-04-01,60637.0,IL,Lake St. Croix Beach,WOODLAWN,42.0,41.93985,-87.65845,"(41.77518282, -87.60900298)"
251644,5025 N Laramie Ave,Municipal,1925-04-01,60630.0,VA,Big Foot Prairie,JEFFERSON PARK,32.0,41.972095,-87.75692,"(41.97209735, -87.7569164)"
251648,214 N Lavergne Ave,Municipal,1957-04-01,60644.0,IL,Whitmore Village,AUSTIN,25.0,41.88503,-87.750755,"(41.88502852, -87.75075581)"
251651,3740 W 31st St,Municipal,1985-04-01,60623.0,IL,Reed Point,SOUTH LAWNDALE,30.0,41.837906,-87.71884,"(41.83790661, -87.71883999)"
251652,4735 S Winchester Ave,Municipal,1957-04-01,60609.0,OK,Rockbridge,NEW CITY,61.0,41.80725,-87.67297,"(41.80724939, -87.67297316)"
251654,8150 S Bishop St,Municipal,1914-04-01,60620.0,IL,Northgate,AUBURN GRESHAM,71.0,41.86842,-87.62414,"(41.74519291, -87.66017258)"
251656,243 N Parkside Ave,Municipal,1936-04-01,60644.0,IL,Russell,AUSTIN,25.0,41.884872,-87.76662,"(41.884874, -87.766614)"
251657,2845 N Newcastle Ave,Municipal,2017-04-01,60634.0,TN,Goodland,MONTCLARE,77.0,41.932117,-87.79632,"(41.9321161, -87.79631882)"
251665,1518 W Granville Ave,Municipal,1957-04-01,60660.0,IL,Rockbridge,EDGEWATER,77.0,41.994755,-87.668236,"(41.99475547, -87.66823796)"
251667,9001 S Throop St,Municipal,1957-04-01,60620.0,IL,Rockbridge,WASHINGTON HEIGHTS,73.0,41.730335,-87.65556,"(41.730334, -87.65556)"
251669,3651 W Schubert Ave,Municipal,2017-04-01,60647.0,IL,Goodland,LOGAN SQUARE,6.0,41.929916,-87.719185,"(41.92991773, -87.71918661)"
251670,512 S Lavergne Ave,Municipal,1936-04-01,60644.0,IL,Russell,AUSTIN,25.0,41.873577,-87.74975,"(41.87357568, -87.74975133)"
251673,1241 W 19th St,Municipal,2014-04-01,60608.0,IL,Sale Creek,LOWER WEST SIDE,31.0,41.939693,-87.66901,"(41.85568131, -87.65816971)"
251676,6110 N Fairfield Ave,Municipal,1957-04-01,60659.0,VA,Rockbridge,WEST RIDGE,2.0,41.99284,-87.69865,"(41.99283931, -87.69864793)"
251677,3116 W Belden Ave,Municipal,1957-04-01,60647.0,IL,Rockbridge,LOGAN SQUARE,22.0,41.92353,-87.7053,"(41.92353186, -87.70529839)"
251678,5440 S St Louis Ave,Municipal,1970-04-01,60632.0,KY,Snake Creek,North Center,5.0,41.794144,-87.71096,"(41.794143, -87.710961)"
251679,3320 W Hirsch St,Municipal,1954-04-01,60651.0,VA,Leesburg,HUMBOLDT PARK,23.0,41.906693,-87.71051,"(41.90669414, -87.71050823)"
251680,7050 S May St,Municipal,1921-04-01,60621.0,FL,Campbellton,ENGLEWOOD,68.0,41.765324,-87.653305,"(41.76532355, -87.65330787)"
251683,1624 W 19th St,Municipal,1969-04-01,60608.0,IL,Crisman,LOWER WEST SIDE,59.0,41.856224,-87.66713,"(41.85622477, -87.66713005)"
251684,1920 N Hamlin Ave,Municipal,2017-04-01,60647.0,IL,Goodland,LOGAN SQUARE,8.0,41.91598,-87.72249,"(41.9159824, -87.72248643)"
251686,8914 S Buffalo Ave,Municipal,1985-04-01,60617.0,IL,Reed Point,SOUTH CHICAGO,46.0,41.733,-87.54483,"(41.73300328, -87.54483215)"
251691,6239 N Leavitt St,Municipal,1954-04-01,60659.0,VA,Leesburg,WEST RIDGE,2.0,41.995453,-87.68444,"(41.99545172, -87.68444374)"
251693,6929 S Fairfield,Municipal,2014-04-01,60629.0,IL,Sale Creek,CHICAGO LAWN,66.0,41.86412,-87.639885,"(41.76761622, -87.69134558)"
251694,145 S Campbell Ave,Municipal,1966-04-01,60612.0,IL,Northchase,ROGERS PARK,1.0,41.879036,-87.68825,"(41.87903492, -87.68824971)"
251698,7726 S Burnham,Municipal,1914-04-01,60649.0,VA,Northgate,SOUTH SHORE,43.0,41.963963,-87.65181,"(41.75447542, -87.55737916)"
251701,1231 S Damen Ave,Commercial,1969-04-01,60608.0,IL,Crisman,NEAR WEST SIDE,15.0,41.865227,-87.6759,"(41.86522856, -87.6759051)"
251707,3711 W Douglas Blvd,Municipal,1925-04-01,60623.0,IL,Big Foot Prairie,NORTH LAWNDALE,28.0,41.862335,-87.71819,"(41.862337, -87.71819)"
251710,5101 W Harrison St,Municipal,1954-04-01,60644.0,IL,Leesburg,AUSTIN,25.0,41.872482,-87.75267,"(41.87248235, -87.75267024)"
251713,1450 N. Larabee,Commercial,1954-04-01,60610.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.907944,-87.64334,"(41.90794251, -87.64334319)"
251714,2103 N Lamon Ave,Municipal,1907-04-01,60639.0,IA,Mingo,BELMONT CRAGIN,19.0,41.92266,-87.693275,"(41.91901757, -87.74788079)"
251715,55 W Cermak Rd,Municipal,2014-04-01,60616.0,IL,Sale Creek,NEAR SOUTH SIDE,33.0,41.809326,-87.59248,"(41.85190289, -87.6287597)"
251716,11311 S Forrestville Ave,Municipal,1907-04-01,60628.0,IL,Mingo,PULLMAN,50.0,41.975525,-87.69722,"(41.68869044, -87.60883165)"
251717,4034 W 56th St,Municipal,1914-04-01,60629.0,IL,Northgate,WEST ELSDON,62.0,41.94662,-87.70269,"(41.79179488, -87.72496671)"
251718,4728 N Wolcott Ave,Municipal,2014-04-01,60640.0,IL,Sale Creek,LINCOLN SQUARE,4.0,41.789566,-87.58709,"(41.96819459, -87.6766515)"
251719,3020 N Lamon Ave,Municipal,1970-04-01,60641.0,OK,Snake Creek,NEAR NORTH SIDE,8.0,41.935604,-87.74995,"(41.93560317, -87.74994734)"
251723,2611 W 48th St,Municipal,2012-04-01,60632.0,KY,Moorland,BRIGHTON PARK,58.0,41.806553,-87.68979,"(41.806552, -87.689787)"
251725,6040 N Kilpatric Ave,Municipal,1969-04-01,60646.0,IL,Crisman,FOREST GLEN,1.0,41.99145,-87.746216,"(41.99145243, -87.74621419)"
251732,3400 W 65th Place,Municipal,1985-04-01,60629.0,IL,Reed Point,CHICAGO LAWN,66.0,41.77475,-87.70858,"(41.77474971, -87.70858342)"
251741,3010 S Parnell Ave,Municipal,1921-04-01,60616.0,IL,Campbellton,BRIDGEPORT,60.0,41.83942,-87.64076,"(41.83941849, -87.64076006)"
251742,5410 S St Louis Ave,Municipal,2012-04-01,60632.0,KY,Moorland,GAGE PARK,63.0,41.794937,-87.710976,"(41.794939, -87.710978)"
251746,5501 N Kedzie Ave,Municipal,2014-04-01,60625.0,IL,Sale Creek,NORTH PARK,13.0,41.889732,-87.63612,"(41.981095, -87.70779564)"
251748,5600 S Rockwell St,Municipal,1925-04-01,60629.0,IL,Big Foot Prairie,GAGE PARK,8.0,41.791862,-87.68891,"(41.791862, -87.688913)"
251750,5534 S St Louis Ave,Municipal,1921-04-01,60629.0,IL,Campbellton,GAGE PARK,63.0,41.79248,-87.712326,"(41.79247952, -87.71232641)"
251751,2150 S Laflin St,Municipal,1996-04-01,60608.0,IL,Cambridge,LOWER WEST SIDE,31.0,41.780464,-87.60531,"(41.85287879, -87.66454081)"
251754,5335 S Kenwood Ave,Municipal,1958-04-01,60615.0,VA,Churchs Ferry,HYDE PARK,41.0,41.79868,-87.592804,"(41.79867799, -87.59280228)"
251759,5900 N Winthrop Ave,Municipal,1917-04-01,60660.0,IL,Manchester,EDGEWATER,77.0,41.769413,-87.609,"(41.9892048, -87.65861709)"
251760,2031 S Peoria St,Municipal,1970-04-01,60608.0,IL,Snake Creek,EAST GARFIELD PARK,27.0,41.854378,-87.64784,"(41.85437796, -87.64784268)"
251761,2815 S Komensky Ave,Municipal,1996-04-01,60623.0,IL,Cambridge,SOUTH LAWNDALE,30.0,41.94929,-87.64692,"(41.84005686, -87.72533502)"
251762,2727 N Long Ave,Municipal,1958-04-01,60639.0,IA,Churchs Ferry,BELMONT CRAGIN,19.0,41.930004,-87.76055,"(41.93000505, -87.76055407)"
251764,544 W Oak St,Residential,1957-04-01,60610.0,VA,Rockbridge,NEAR NORTH SIDE,8.0,41.90046,-87.64173,"(41.90045766, -87.64172846)"
251765,5550 N Kenmore Ave,Residential,1966-04-01,60640.0,IL,Northchase,LAKE VIEW,6.0,41.98352,-87.657005,"(41.98352187, -87.6570056)"
251767,1311 N Halsted,Residential,1996-04-01,60642.0,NC,Cambridge,NEAR NORTH SIDE,8.0,41.86555,-87.62305,"(41.90532123, -87.64808318)"
251770,8420 W Bryn Mawr Ave,Commercial,1900-04-01,60631.0,MN,Ebony,OHARE,76.0,41.684685,-87.65547,"(41.981133, -87.837845)"
251771,1333 N Kingsbury,Commercial,1957-04-01,60642.0,NC,Rockbridge,NEAR NORTH SIDE,8.0,41.906017,-87.64947,"(41.9060185, -87.64946369)"
251772,6430 W Irving Park Rd,Commercial,1907-04-01,60634.0,TN,Mingo,DUNNING,17.0,41.922012,-87.65462,"(41.952928, -87.787364)"
251773,7342 W Foster Ave,Commercial,1996-04-01,60656.0,NE,Cambridge,NORWOOD PARK,10.0,41.910374,-87.630646,"(41.974474, -87.810635)"
251774,1244 East 93rd Street,Residential,1969-04-01,60619.0,IL,Crisman,BURNSIDE,35.0,41.725098,-87.65454,"(41.72509928, -87.65454095)"
251780,735 N State St,Commercial,1970-04-01,60654.0,VA,Snake Creek,EDGEWATER,77.0,41.89583,-87.62813,"(41.89582933, -87.62812742)"
251783,5212 W Agatite,Commercial,1957-04-01,60630.0,VA,Whitmore Village,PORTAGE PARK,15.0,41.961826,-87.75825,"(41.96182789, -87.75824707)"
251784,835 N Rush St,Commercial,1921-04-01,60611.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.897778,-87.62605,"(41.897777, -87.626051)"
251785,1439 W Wellington Ave,Commercial,1921-04-01,60657.0,MN,Campbellton,LAKE VIEW,6.0,41.935806,-87.66571,"(41.93580471, -87.66570983)"
251786,642 W Deming Pl,Commercial,1996-04-01,60614.0,VA,Cambridge,LINCOLN PARK,7.0,41.88712,-87.656815,"(41.927944, -87.645176)"
251789,2226 N Hoyne Ave,Commercial,1969-04-01,60647.0,IL,Crisman,LOGAN SQUARE,8.0,41.922253,-87.68068,"(41.92225236, -87.68068171)"
251790,5115 N Mont Clare Ave,Commercial,1985-04-01,60656.0,NE,Reed Point,NORWOOD PARK,10.0,41.97393,-87.804306,"(41.97393141, -87.80430314)"
251794,3814 W Iowa St,Commercial,1917-04-01,60651.0,VA,Manchester,HUMBOLDT PARK,23.0,41.938915,-87.76808,"(41.89754415, -87.7221429)"
251796,5050 S East End Ave,Residential,2017-04-01,60615.0,VA,Goodland,KENWOOD,8.0,41.803226,-87.58573,"(41.80322573, -87.58572889)"
251797,3534 W Van Buren,Commercial,1966-04-01,60624.0,OH,Northchase,NEW CITY,61.0,41.875443,-87.714195,"(41.875444, -87.714197)"
251860,1250 W Erie St,Municipal,1900-04-01,60642.0,NC,Ebony,WEST TOWN,24.0,41.885853,-87.77478,"(41.89351801, -87.65846098)"
251865,2231 N Central Ave,Municipal,1966-04-01,60639.0,IA,Northchase,DOUGLAS,35.0,41.921047,-87.76524,"(41.92104626, -87.76524049)"
251866,2040 W Adams St,Commercial,1925-04-01,60612.0,IL,Big Foot Prairie,NEAR WEST SIDE,28.0,41.879093,-87.67842,"(41.87909335, -87.67841947)"
251867,1840 W Ohio St,Municipal,1957-04-01,60622.0,IL,Rockbridge,WEST TOWN,24.0,41.892597,-87.67396,"(41.89259822, -87.67395826)"
251874,7424 S Morgan St,Municipal,2017-04-01,60621.0,FL,Goodland,ENGLEWOOD,32.0,41.759007,-87.64938,"(41.75900636, -87.64938411)"
251878,1212 S Plymouth Ct,Municipal,1921-04-01,60605.0,IL,Campbellton,NEAR SOUTH SIDE,33.0,41.866726,-87.62901,"(41.86672708, -87.62901313)"
251880,5815 S Homan Ave,Municipal,1958-04-01,60629.0,IL,Churchs Ferry,GAGE PARK,63.0,41.787407,-87.70774,"(41.78740764, -87.70774371)"
251884,5631 S Kimbark Ave,Municipal,2017-04-01,60637.0,IL,Goodland,HYDE PARK,24.0,41.792316,-87.594406,"(41.79231813, -87.59440361)"
251886,6059 S Wabash Ave,Municipal,1966-04-01,60637.0,IL,Northchase,WOODLAWN,42.0,41.784393,-87.62378,"(41.78439285, -87.62377761)"
251887,1522 W Fillmore Blvd,Municipal,1969-04-01,60607.0,IL,Crisman,NEAR WEST SIDE,6.0,41.868713,-87.66486,"(41.86871435, -87.66486183)"
251889,4310 N Melvina Ave,Municipal,1925-04-01,60634.0,TN,Big Foot Prairie,PORTAGE PARK,6.0,41.95925,-87.78262,"(41.95925122, -87.78261967)"
251890,2850 W 24th Blvd,Municipal,1917-04-01,60623.0,IL,Manchester,SOUTH LAWNDALE,30.0,41.89336,-87.63899,"(41.84864139, -87.69785064)"
251892,6936 S Hermitage Ave,Municipal,1966-04-01,60636.0,FL,Northchase,DUNNING,17.0,41.767475,-87.66798,"(41.76747697, -87.66797572)"
251893,6525 N Hiawatha Ave,Municipal,1996-04-01,60646.0,IL,Cambridge,FOREST GLEN,12.0,41.886215,-87.6182,"(41.99945253, -87.76117987)"
251896,4655 S Dearborn St,Municipal,1925-04-01,60609.0,OK,Big Foot Prairie,GRAND BOULEVARD,8.0,41.81014,-87.6269,"(41.81013916, -87.62690203)"
251899,4250 S Rockwell St,Municipal,1907-04-01,60632.0,KY,Mingo,BRIGHTON PARK,58.0,41.922012,-87.65462,"(41.81616259, -87.69017351)"
251904,1409 - 1443 N Ogden Ave,Commercial,1921-04-01,60610.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.906616,-87.64567,"(41.90661513, -87.64566449)"
251905,2010 N Central Park Ave,Municipal,1936-04-01,60647.0,IL,Russell,LOGAN SQUARE,22.0,41.917747,-87.717125,"(41.91774866, -87.71712677)"
251907,1903 E 96th St,Municipal,1957-04-01,60617.0,IL,Rockbridge,SOUTH DEERING,51.0,41.720287,-87.57768,"(41.7202868, -87.57768116)"
251910,2021 N Point St,Municipal,1925-04-01,60647.0,IL,Big Foot Prairie,LOGAN SQUARE,8.0,41.918217,-87.69424,"(41.91821493, -87.69423382)"
251911,2345 S Millard Ave,Municipal,1914-04-01,60623.0,IL,Northgate,SOUTH LAWNDALE,30.0,41.793297,-87.68838,"(41.84837956, -87.71570703)"
251917,2939 W Addison St,Commercial,1957-04-01,60618.0,IL,Whitmore Village,IRVING PARK,16.0,41.94663,-87.701935,"(41.946628, -87.701937)"
251919,223 W Erie St,Commercial,1954-04-01,60654.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.893745,-87.63531,"(41.89374466, -87.63530787)"
251925,2219 N Kenmore Ave,Commercial,1954-04-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.922073,-87.65466,"(41.922073, -87.654665)"
251926,910 W Huron St,Residential,1970-04-01,60642.0,NC,Snake Creek,WEST TOWN,24.0,41.895065,-87.650604,"(41.895064, -87.650602)"
251928,2121 W Harrison St,Commercial,1954-04-01,60612.0,IL,Leesburg,NEAR WEST SIDE,28.0,41.8736,-87.680275,"(41.87360171, -87.68027426)"
251929,600 S Michigan Ave,Commercial,1954-04-01,60605.0,IL,Leesburg,LOOP,32.0,41.874054,-87.624825,"(41.87405317, -87.62482805)"
251930,1134 W Granville Ave,Residential,1914-04-01,60660.0,IL,Northgate,EDGEWATER,77.0,41.7398,-87.653496,"(41.994566, -87.659499)"
251945,916 S Wabash Ave,Commercial,1954-04-01,60605.0,IL,Leesburg,LOOP,32.0,41.870304,-87.62591,"(41.870306, -87.62591)"
251946,1010 N Lake Shore Drive,Residential,1907-04-01,60611.0,VA,Mingo,NEAR NORTH SIDE,8.0,42.006603,-87.66729,"(41.900883, -87.624237)"
251959,840 N LaSalle St,Commercial,1987-04-01,60610.0,VA,Lake St. Croix Beach,NEAR NORTH SIDE,8.0,41.787815,-87.598274,"(41.89800206, -87.63342404)"
251964,114 S Racine Ave,Commercial,1900-04-01,60607.0,IL,Ebony,NEAR WEST SIDE,28.0,41.88321,-87.64337,"(41.8796246, -87.65748447)"
252013,900 N Franklin St,Commercial,1921-04-01,60610.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.899357,-87.63609,"(41.89935826, -87.63609615)"
252018,5000 N Marine Dr,Residential,1914-04-01,60640.0,IL,Northgate,UPTOWN,3.0,41.780464,-87.60531,"(41.97365849, -87.65167791)"
252021,1816 W Garfield Blvd,Commercial,1914-04-01,60609.0,OK,Northgate,NEW CITY,61.0,41.793297,-87.68838,"(41.794164, -87.67006603)"
252027,8130 S California Ave,Commercial,1914-04-01,60652.0,IL,Northgate,ASHBURN,70.0,41.762592,-87.57232,"(41.74503507, -87.69334699)"
252034,1401 N California Ave,Commercial,1907-04-01,60622.0,IL,Mammoth,WEST TOWN,24.0,41.90676,-87.69633,"(41.90676046, -87.69632541)"
252035,57 E Delaware Pl,Residential,1958-04-01,60611.0,VA,Churchs Ferry,NEAR NORTH SIDE,8.0,41.898914,-87.626236,"(41.89891251, -87.6262335)"
252036,1101 E 56th St,Residential,2014-04-01,60637.0,IL,Sale Creek,HYDE PARK,41.0,41.88321,-87.65877,"(41.793198, -87.599627)"
252037,5530 S Ellis Ave,Commercial,1921-04-01,60637.0,IL,Campbellton,HYDE PARK,41.0,41.794456,-87.60138,"(41.794456, -87.601381)"
252041,970 E 58th St,Commercial,1957-04-01,60637.0,IL,Whitmore Village,HYDE PARK,41.0,41.78959,-87.602325,"(41.789588, -87.602326)"
252042,6030 S Ellis Ave,Commercial,1925-04-01,60637.0,IL,Big Foot Prairie,WOODLAWN,75.0,41.78489,-87.601494,"(41.78488949, -87.60149582)"
252044,1111 E 60th St,Residential,1996-04-01,60637.0,IL,Cambridge,WOODLAWN,42.0,41.883194,-87.628685,"(41.7850873, -87.59905769)"
252045,1116 E 59th St,Commercial,1914-04-01,60637.0,IL,Northgate,HYDE PARK,41.0,41.87373,-87.62548,"(41.78800431, -87.59964828)"
252049,5811 - 5827 S Ellis Ave,Commercial,1957-04-01,60637.0,IL,Rockbridge,HYDE PARK,41.0,41.788982,-87.600945,"(41.78898211, -87.6009439)"
252051,320 E 21st St,Residential,1987-04-01,60616.0,IL,Lake St. Croix Beach,NEAR SOUTH SIDE,33.0,41.990902,-87.66661,"(41.85436818, -87.61953143)"
252054,5850 S Woodlawn Ave,Commercial,1996-04-01,60637.0,IL,Cambridge,HYDE PARK,41.0,41.86387,-87.64682,"(41.78921164, -87.5964353)"
252058,915 E 60th St,Commercial,2017-04-01,60637.0,IL,Goodland,WOODLAWN,43.0,41.785854,-87.60382,"(41.785854, -87.603817)"
252060,950 E 61st St,Commercial,1957-04-01,60637.0,IL,Whitmore Village,WOODLAWN,42.0,41.784393,-87.601974,"(41.78439159, -87.60197356)"
252061,1313 E 60th St,Commercial,1957-04-01,60637.0,IL,Rockbridge,WOODLAWN,42.0,41.785698,-87.5939,"(41.7856968, -87.59390347)"
252068,22 W Monroe St,Residential,1907-04-01,60603.0,IL,Mingo,LOOP,32.0,41.869255,-87.62625,"(41.880768, -87.628592)"
252071,520 S State St,Residential,2012-04-01,60605.0,IL,Moorland,LOOP,32.0,41.875107,-87.627975,"(41.87510719, -87.6279746)"
252076,2916 W 47TH ST,Commercial,1970-04-01,60632.0,KY,Snake Creek,NEAR SOUTH SIDE,33.0,41.808563,-87.69719,"(41.80856277, -87.69718607)"
252077,5050 S HOMAN AVE,Commercial,1907-04-01,60632.0,KY,Mingo,GAGE PARK,63.0,41.993984,-87.81421,"(41.80165039, -87.70870451)"
252082,4540 W Belmont Ave,Commercial,1907-04-01,60641.0,OK,Mingo,IRVING PARK,16.0,41.780464,-87.60531,"(41.93961331, -87.74100751)"
252085,6850 S Crandon Ave,Residential,2012-04-01,60649.0,VA,Moorland,SOUTH SHORE,43.0,41.7704,-87.56991,"(41.77039918, -87.56990748)"
252091,1301 E 47th St,Commercial,1957-04-01,60653.0,VA,Whitmore Village,KENWOOD,39.0,41.80917,-87.593956,"(41.80917058, -87.59395543)"
252092,10808 - 10830 S Doty Ave W,Commercial,2017-04-01,60628.0,IL,Goodland,PULLMAN,8.0,41.692963,-87.60058,"(41.69296132, -87.60058151)"
252095,1427 E 60th St,Commercial,2014-04-01,60637.0,IL,Sale Creek,WOODLAWN,42.0,41.72019,-87.656715,"(41.78575242, -87.59031146)"
252105,611 S Wells St,Residential,1925-04-01,60607.0,IL,Big Foot Prairie,LOOP,69.0,41.87406,-87.63331,"(41.8740597, -87.63330942)"
252107,205 E Randolph St,Commercial,1907-04-01,60601.0,VA,Mingo,LOOP,32.0,41.991196,-87.81565,"(41.88401355, -87.62179601)"
252124,2666 E 73rd St,Residential,1985-04-01,60649.0,VA,Reed Point,SOUTH SHORE,43.0,41.764526,-87.55975,"(41.76452567, -87.55975422)"
252127,922 W Washington Blvd,Residential,1969-04-01,60607.0,IL,Crisman,Near West Side,10.0,41.883137,-87.65056,"(41.8831353, -87.65056)"
252216,5801 N Sheridan Rd,Residential,1925-04-01,60660.0,IL,Big Foot Prairie,EDGEWATER,8.0,41.987602,-87.65521,"(41.98760277, -87.65521384)"
252217,1320 W Fullerton Ave,Commercial,1954-04-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.925262,-87.66147,"(41.92526123, -87.66146616)"
252240,331 W Surf St,Commercial,1936-04-01,60657.0,MN,Russell,LAKE VIEW,6.0,41.934307,-87.63842,"(41.93430593, -87.6384177)"
252247,222 E Chestnut,Residential,1954-04-01,60611.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.898468,-87.62109,"(41.89846625, -87.62108995)"
252249,4623 W Galdys Ave,Residential,1957-04-01,60644.0,IL,Rockbridge,AUSTIN,25.0,41.875957,-87.74103,"(41.87595649, -87.7410259)"
252250,840 850 W Argyle St,Residential,1921-04-01,60640.0,IL,Campbellton,UPTOWN,3.0,41.973385,-87.65198,"(41.97338532, -87.65197698)"
252251,300 W 23rd St,Residential,2008-04-01,60616.0,IL,Chicago,ARMOUR SQUARE,34.0,41.85096,-87.63518,"(41.85095833, -87.63518087)"
252253,1170 W Erie St,Residential,1966-04-01,60642.0,NC,Northchase,North Center,5.0,41.89331,-87.656784,"(41.89331019, -87.65678282)"
252262,1816 N St Louis Ave,Residential,1969-04-01,60647.0,IL,Crisman,LOGAN SQUARE,8.0,41.914185,-87.71345,"(41.91418349, -87.71344961)"
252267,801 S Wells St,Residential,1957-04-01,60607.0,IL,Rockbridge,LOOP,32.0,41.871754,-87.63352,"(41.87175238, -87.6335235)"
252269,1143-53 N Lavergne,Residential,2014-04-01,60651.0,VA,Sale Creek,AUSTIN,25.0,41.782066,-87.67221,"(41.90126341, -87.75080385)"
252270,25 E Delaware Pl,Residential,1954-04-01,60611.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.89915,-87.627304,"(41.89915259, -87.62730079)"
252274,5957-73 W Madison St,Residential,1969-04-01,60644.0,IL,Crisman,AUSTIN,62.0,41.880062,-87.77369,"(41.88006328, -87.7736898)"
252279,1122-40 W Lunt Ave,Residential,2014-04-01,60626.0,IL,Sale Creek,ROGERS PARK,1.0,41.90578,-87.66365,"(42.00924273, -87.66062724)"
252284,2600 N Southport Ave,Residential,1954-04-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.929058,-87.66341,"(41.92905985, -87.66340744)"
252288,137-143 N Parkside Ave,Residential,1969-04-01,60644.0,IL,Crisman,AUSTIN,2.0,41.88298,-87.76654,"(41.8829808, -87.76654394)"
252289,2128-40 N Kedzie,Residential,1954-04-01,60647.0,IL,Leesburg,LOGAN SQUARE,22.0,41.920174,-87.70707,"(41.92017465, -87.70707286)"
252292,5700 N Sheridan Rd,Residential,1925-04-01,60660.0,IL,Big Foot Prairie,EDGEWATER,69.0,41.98585,-87.65525,"(41.98584983, -87.65524764)"
252294,510-24 W Wellington,Residential,1936-04-01,60657.0,MN,Russell,LAKE VIEW,6.0,41.93654,-87.6422,"(41.93653853, -87.64219914)"
252297,2575 W Lyndale,Residential,1907-04-01,60647.0,IL,Mingo,LOGAN SQUARE,22.0,41.938915,-87.76808,"(41.9224218, -87.69209248)"
252301,1934 N Washtenaw Ave,Residential,1958-04-01,60647.0,IL,Churchs Ferry,LOGAN SQUARE,22.0,41.91657,-87.69476,"(41.91657013, -87.69476694)"
252302,6531 S. Lowe Ave.,Residential,1987-04-01,60621.0,FL,Lake St. Croix Beach,ENGLEWOOD,68.0,41.98245,-87.84101,"(41.77524146, -87.64070427)"
252303,6236-44 S King Dr,Residential,2014-04-01,60637.0,IL,Sale Creek,WASHINGTON PARK,40.0,41.877457,-87.635735,"(41.78083311, -87.61567866)"
252309,7320 N Sheridan Rd,Residential,1921-04-01,60626.0,IL,Campbellton,ROGERS PARK,1.0,42.014538,-87.66446,"(42.01453833, -87.66446285)"
252310,917 W Eastwood Ave,Residential,2014-04-01,60640.0,IL,Sale Creek,UPTOWN,3.0,41.868633,-87.627304,"(41.96636349, -87.65328024)"
252318,7600 N Bosworth,Residential,1970-04-01,60626.0,IL,Snake Creek,,,42.01945,-87.66951,"(42.01945041, -87.66951229)"
252320,1353 & 1357 S Blue Island Ave,Residential,1957-04-01,60608.0,IL,Rockbridge,NEAR WEST SIDE,28.0,41.864185,-87.65573,"(41.86418499, -87.65572916)"
252323,401 E Bowen Ave,Residential,1900-04-01,60653.0,VA,Ebony,GRAND BOULEVARD,38.0,41.922012,-87.65462,"(41.81932261, -87.61539034)"
252326,6200-42 N Hoyne Ave,Residential,1949-04-01,60659.0,VA,McKeansburg,WEST RIDGE,2.0,41.92385,-87.63654,"(41.99047176, -87.70486537)"
252333,1250 W Morse Ave,Residential,1957-04-01,60626.0,IL,Rockbridge,ROGERS PARK,1.0,42.007988,-87.663574,"(42.00798772, -87.66357062)"
253904,1250 W Van Buren St,Residential,1957-04-01,60607.0,IL,Whitmore Village,NEAR WEST SIDE,28.0,41.873993,-87.65168,"(41.87399385, -87.651678)"
253905,420 W Surf St,Residential,2012-04-01,60657.0,MN,Moorland,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
253951,1801 S Michigan Ave,Residential,1957-04-01,60616.0,IL,Whitmore Village,NEAR SOUTH SIDE,33.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
253952,8439-8503 W Catherine Ave,Residential,1900-04-01,60656.0,NE,Ebony,OHARE,76.0,41.947426,-87.642685,"(41.97098435, -87.80359537)"
253955,550 W Fulton,Residential,1925-04-01,60661.0,KY,Big Foot Prairie,NEAR WEST SIDE,8.0,41.88321,-87.64337,"(41.8832102, -87.64337484)"
